,pred
5392,269544.25865800865
5393,399804.91666666674
5394,449676.22
5395,422738.9552380953
5396,1592618.43
5397,2423944.72
5398,615086.64
5399,244751.7554834055
5400,373294.99333333335
5401,636215.0
5402,1849697.35
5403,833003.9366666668
5404,443112.22
5405,947976.0
5406,361639.66
5407,758635.9200313856
5408,1003367.9433333335
5409,630451.6120903522
5410,1084703.55
5411,1436588.0
5412,849828.04
5413,1223109.46
5414,1303665.08
5415,1161364.67
5416,1848750.0
5417,875765.81
5418,161434.83874458878
5419,1140565.81
5420,326441.4364793703
5421,2426487.9233333333
5422,996504.76
5423,1079006.14
5424,1142018.2166666666
5425,609920.0
5426,1077840.53
5427,1168550.0
5428,994923.2
5429,2143813.44
5430,810177.5704761904
5431,568050.0
5432,1023209.25
5433,312998.02
5434,2232219.41
5435,242947.62862723117
5436,400172.96
5437,184981.555506224
5438,1496935.13
5439,489075.0046666667
5440,204483.86904761905
5441,1063634.4646914583
5442,744403.03
5443,541021.02
5444,484977.9766666666
5445,452696.29
5446,1573113.39
5447,737540.0
5448,1027871.74
5449,551870.84
5450,245658.75237373737
5451,425548.5833333334
5452,485567.54
5453,449932.16
5454,428921.39
5455,778983.0
5456,511715.93333333335
5457,385645.24
5458,3099338.51
5459,1769165.67
5460,484395.65666666656
5461,569885.0
5462,1657483.6309523808
5463,393114.89
5464,997592.36
5465,1141117.16
5466,665402.09
5467,850780.85
5468,1932029.76
5469,2091275.39
5470,1287780.42
5471,1239951.4388138526
5472,726371.6253333333
5473,1031967.2619047618
5474,369114.9333333333
5475,846657.48
5476,628965.33
5477,595022.01
5478,1280847.84
5479,447635.99
5480,399992.75
5481,969547.4938730433
5482,1568784.19
5483,339678.03
5484,811369.05
5485,927521.7953015873
5486,479942.09
5487,1037002.072
5488,990165.4
5489,1077086.5174603174
5490,957172.4475500346
5491,297439.9387483906
5492,391326.46
5493,640821.2208694085
5494,436353.015
5495,1913292.2667610168
5496,513446.9
5497,335423.77
5498,1621048.9285714289
5499,319605.98189302604
5500,2782785.6
5501,510393.986374459
5502,530578.7766666667
5503,885050.6438095238
5504,236846.10425685425
5505,889443.7966666667
5506,180210.0
5507,469538.54328571423
5508,473513.21292727016
5509,511199.62
5510,1197268.3575607399
5511,891212.76
5512,1259204.14
5513,840992.8516666667
5514,250847.92378261144
5515,751068.55
5516,470132.86
5517,725998.74
5518,292456.0003607504
5519,1635426.27
5520,275040.0
5521,174308.02
5522,613532.348141775
5523,1439255.9792857142
5524,1221885.0541125538
5525,1494755.13
5526,851332.11
5527,242233.55164679655
5528,716380.0
5529,762579.0
5530,1234863.76
5531,724401.0
5532,322487.03
5533,900256.9848406092
5534,3638283.85
5535,491336.08
5536,1244646.8055555555
5537,483825.0
5538,1975492.19
5539,601092.07
5540,225985.99242424243
5541,808186.83
5542,342184.03
5543,368301.33
5544,2602312.48
5545,414277.76333333337
5546,1246396.1
5547,366650.16
5548,338745.16807359294
5549,541010.86
5550,858423.88
5551,679196.2246270332
5552,480105.68
5553,1395101.5
5554,227228.74999999997
5555,838135.7083333335
5556,1100842.3933333333
5557,562979.63
5558,282324.3611872572
5559,503923.38
5560,532023.0750360751
5561,956331.78
5562,805692.76
5563,879368.0
5564,436037.1666666666
5565,1058555.83
5566,1668890.75
5567,1159352.5569999998
5568,3017013.72
5569,730212.5
5570,2127495.12
5571,725295.53
5572,332204.0
5573,379044.31666666665
5574,775268.07
5575,473294.3066666667
5576,626552.6970793649
5577,1194359.5805959592
5578,636600.1
5579,535396.07
5580,680180.0
5581,760340.6511599427
5582,1814479.25
5583,500744.77
5584,1310797.5
5585,1253582.86
5586,959882.03
5587,1152990.0
5588,604874.62
5589,1354050.9843073592
5590,1055732.29
5591,428911.8683333333
5592,610270.0555907241
5593,1027898.95
5594,455198.99
5595,376687.13
5596,4282648.84
5597,1180225.916398925
5598,2408926.71
5599,1513938.63
5600,334288.0347222222
5601,419789.64
5602,1594559.34
5603,546431.01
5604,441870.0
5605,384983.44
5606,497176.33
5607,2312376.3988095243
5608,1904149.57
5609,488466.6388888889
5610,569095.0
5611,1007309.76
5612,823929.5
5613,1495850.0
5614,1685559.5
5615,323256.0595238095
5616,344530.36
5617,1300744.23
5618,527483.1933333332
5619,1385584.912626984
5620,961947.62
5621,515720.6995715396
5622,741486.4176101674
5623,890419.36
5624,942650.9866666666
5625,575325.1
5626,1145469.45
5627,498745.0
5628,836700.41
5629,471971.55
5630,377305.27
5631,557749.58
5632,582745.0
5633,496131.9789932291
5634,707958.45
5635,2143746.0
5636,726072.1907142858
5637,586294.7
5638,2240835.55
5639,289022.05158730154
5640,564091.54
5641,258237.15693004106
5642,1051451.8533333335
5643,247550.30323522995
5644,595098.44
5645,511645.0
5646,357821.08
5647,389694.71
5648,1214748.47
5649,1000448.375
5650,1788066.25
5651,532860.27
5652,2792758.79
5653,242947.62862723117
5654,536397.025
5655,792373.67
5656,595748.9496614498
5657,618625.02
5658,1119353.32
5659,1353505.37
5660,251302.0
5661,1037397.84
5662,736597.2021349205
5663,674359.9254761904
5664,753994.95
5665,602827.33
5666,788602.38
5667,267977.80847222224
5668,3680700.0
5669,1873681.67
5670,296138.33333333326
5671,858210.0
5672,2270395.48
5673,485235.78
5674,389403.35
5675,849198.5666666668
5676,460493.9969058719
5677,1163362.9003650793
5678,546315.6258325008
5679,2023829.5
5680,1809910.54
5681,203860.50999999992
5682,637234.5016666666
5683,228859.16859066868
5684,943594.0528571426
5685,3504500.0
5686,706106.76
5687,687859.7988041127
5688,737898.17
5689,536659.4133333333
5690,426614.3666666667
5691,387692.69
5692,362553.3779844166
5693,272549.6702741703
5694,1134333.61
5695,3006594.97
5696,1020719.56
5697,479774.405
5698,2833260.64
5699,2656836.904761905
5700,478040.3433333334
5701,390034.5
5702,1136666.09
5703,648168.915
5704,311890.4611199496
5705,822972.8066666665
5706,340545.0
5707,1295813.44
5708,1338900.0
5709,467941.2
5710,389092.33666666667
5711,576935.3266666667
5712,468500.0
5713,816862.48
5714,604117.26
5715,900256.9848406092
5716,1392136.44
5717,883379.6666666667
5718,514985.3742083333
5719,715904.75
5720,637939.96
5721,310318.96
5722,609179.89
5723,543539.08
5724,278263.5365266106
5725,1168003.5566666666
5726,719622.89
5727,599200.0
5728,446509.1
5729,568575.1466666667
5730,557566.9366666666
5731,1478482.4866666668
5732,798279.57
5733,1292338.93
5734,278812.0285794484
5735,1014434.9545454546
5736,440445.88641913637
5737,466008.17
5738,182165.82550315015
5739,763286.76
5740,1152457.94
5741,228048.92
5742,1157669.0
5743,576951.09
5744,612928.33
5745,773023.88
5746,777013.5
5747,494566.35
5748,337862.301524578
5749,592197.5193027796
5750,648485.57
5751,1222153.17
5752,570568.84
5753,685772.9530000001
5754,534602.14
5755,362553.3779844166
5756,725684.6
5757,496811.4875
5758,1105014.795151515
5759,406424.42333333334
5760,767499.44
5761,1199135.89
5762,789122.24
5763,627744.73
5764,375146.89
5765,824557.75
5766,409126.34666666674
5767,2093706.2408473191
5768,1383123.56547619
5769,730069.0
5770,675537.4
5771,159064.75
5772,2307172.1904761903
5773,142877.22063492064
5774,1122279.04
5775,173949.83333333328
5776,541336.6
5777,1082519.84
5778,1280130.0
5779,470718.08
5780,395873.84
5781,311805.98
5782,319605.98189302604
5783,1586882.35
5784,445658.485
5785,135107.04908730157
5786,486114.92
5787,353552.02
5788,505571.42
5789,1399020.8028351408
5790,229240.21033107766
5791,668708.83
5792,1968615.545
5793,321220.397
5794,427157.81333333335
5795,582636.4833333334
5796,1085348.9128473145
5797,941870.0
5798,337862.301524578
5799,644550.58
5800,1665143.7
5801,556380.34
5802,812778.838446359
5803,1367388.26
5804,724920.93
5805,344241.4
5806,340013.8966666667
5807,238270.31764790762
5808,929934.5066666667
5809,453230.3933333333
5810,446213.5
5811,490547.06
5812,790356.21
5813,636499.4
5814,312984.0516666667
5815,454970.3933333333
5816,453562.6666666666
5817,1008270.28
5818,1570400.72
5819,3668961.87
5820,680784.48
5821,764232.3
5822,2573530.64
5823,758635.9200313856
5824,3291226.1
5825,430524.25
5826,991839.22
5827,798340.0
5828,704528.9
5829,1239165.6791661105
5830,236014.90023690538
5831,1231415.3820054943
5832,670301.0
5833,3593091.07
5834,592197.5193027796
5835,491036.88
5836,1107491.9952148634
5837,380181.7
5838,867801.2616666667
5839,544888.9933333333
5840,455207.69
5841,234290.0
5842,229203.38488095236
5843,732271.47
5844,558523.9866666667
5845,1243281.9433333334
5846,183132.42105924696
5847,488873.57
5848,661329.3633333334
5849,572573.5
5850,1361301.2293874426
5851,576739.14
5852,1481635.45431746
5853,210161.0
5854,356399.76033189043
5855,1087327.27
5856,386379.91
5857,1085348.9128473145
5858,1075758.94
5859,1515478.56
5860,1240558.6866666665
5861,444974.2222222222
5862,1795617.5366666666
5863,394100.97619047627
5864,883976.5
5865,255411.58347191697
5866,889645.74
5867,598451.75
5868,208005.39285714287
5869,521112.2766666666
5870,750045.21
5871,256644.84254345656
5872,852084.49
5873,2365699.03
5874,179212.3478654211
5875,386065.2825
5876,588512.55
5877,541520.0
5878,1758011.1433333335
5879,364636.81
5880,181444.05230880226
5881,434287.29
5882,3281007.65
5883,562424.52
5884,1213924.0
5885,1188595.5266666668
5886,432427.61666666664
5887,621730.0
5888,1292489.38
5889,473662.6066666667
5890,550641.485
5891,460195.9
5892,1111334.6833333333
5893,501517.1
5894,552768.5367568494
5895,1199914.3047045735
5896,372797.72
5897,815482.1666666665
5898,130770.0
5899,468129.99
5900,1754073.28
5901,328613.99531024526
5902,729145.9841269841
5903,183132.42105924696
5904,608527.6985714285
5905,805664.9296536796
5906,2308913.75
5907,2431720.0
5908,446723.94
5909,969067.005952381
5910,232550.0
5911,570470.0
5912,620453.32
5913,234750.4818547466
5914,663170.2
5915,454178.72
5916,3716511.92
5917,1781123.76
5918,1055458.531082251
5919,690594.5
5920,819740.42
5921,3428263.8
5922,724280.3873626372
5923,642311.24
5924,191589.66790154288
5925,445771.76666666666
5926,1239273.9
5927,419666.0
5928,1513700.0
5929,895643.12
5930,1011895.9899999999
5931,298874.3059163059
5932,866466.56
5933,769950.09
5934,418994.2900000001
5935,1485099.65
5936,320426.61333333334
5937,548569.77
5938,669096.0
5939,805511.4133333334
5940,194728.35028860022
5941,1112483.39
5942,500259.03
5943,4270031.0
5944,584959.34
5945,214476.64850582756
5946,943974.18
5947,512134.20666666667
5948,532591.065
5949,882502.3333333333
5950,408896.01
5951,220160.9065252637
5952,1866028.9880952386
5953,1915326.67
5954,783538.88
5955,1289552.5
5956,479285.53333333327
5957,1205627.4933333332
5958,373981.8233333333
5959,781125.0
5960,1582787.3
5961,506103.5292857142
5962,1570717.22
5963,661868.5714285714
5964,317403.43619047606
5965,797655.4
5966,832852.05
5967,1195411.97
5968,833932.4976412478
5969,607610.1648571428
5970,673465.1366666666
5971,227895.76043650796
5972,1602370.0
5973,193243.11452191594
5974,352636.84333333327
5975,947777.3376905876
5976,305387.74
5977,2629320.18
5978,382045.8841666667
5979,191655.80311355312
5980,478408.18
5981,1144355.66
5982,1766804.75
5983,427553.7619047619
5984,1145605.5
5985,160204.24603174606
5986,552623.2309190131
5987,1009717.7
5988,1459029.64
5989,325860.58
5990,393192.0633333333
5991,3929795.0
5992,537665.3733766235
5993,456431.14
5994,242282.51831501833
5995,845093.58
5996,928425.29
5997,498365.34
5998,344035.8185703186
5999,963480.0
6000,824472.7910238098
6001,1915833.02
6002,443858.83
6003,561272.45
6004,495283.15
6005,1733996.79
6006,314636.59
6007,259591.8
6008,328951.96
6009,477910.11
6010,540312.45
6011,1240736.84
6012,910767.0
6013,1217426.81
6014,2878750.0
6015,1000496.6666666665
6016,1263513.75
6017,566485.5466666667
6018,491220.0
6019,908614.76
6020,533660.5833333333
6021,972189.14
6022,425972.76
6023,1452640.23
6024,571460.23
6025,1174099.7224997228
6026,1077528.72
6027,1197264.35
6028,679473.981111111
6029,562754.12
6030,1243968.19
6031,577989.115
6032,555380.86
6033,364198.08
6034,249134.36107142858
6035,406882.71666666673
6036,898693.6507936504
6037,2202630.0
6038,474340.0
6039,695890.0
6040,464139.05
6041,1558871.18
6042,616382.71
6043,196000.0
6044,426405.23
6045,2184870.42
6046,583183.13
6047,513059.96031746035
6048,193541.32714035086
6049,726837.81
6050,551546.36
6051,489987.3883333333
6052,272273.2222222222
6053,552172.3
6054,770610.4
6055,2016812.42
6056,266667.0238095238
6057,251271.6
6058,376415.04
6059,479785.7176190477
6060,916632.9
6061,745107.79
6062,829505.4
6063,915697.0654761903
6064,449947.36
6065,403458.21
6066,1007252.2133333334
6067,618195.0092467532
6068,2067963.77
6069,954963.13
6070,654195.29
6071,1379460.47
6072,2219851.6666666665
6073,420614.01
6074,1926955.49
6075,1430793.3797142857
6076,2122130.09
6077,1784386.6
6078,1390633.375
6079,336958.1233333333
6080,177899.20324400603
6081,742868.61
6082,1688833.02
6083,973354.23
6084,886776.66
6085,354885.0
6086,566891.6666666667
6087,590850.0
6088,404062.27785714285
6089,936902.87
6090,627185.91
6091,851383.5166666667
6092,797423.74
6093,1790628.6
6094,1236641.328132756
6095,1831149.18
6096,221166.27766967032
6097,346313.22
6098,501433.12666666665
6099,826888.9066666667
6100,870059.23
6101,262702.05666666664
6102,344521.9761904761
6103,487383.15
6104,303078.41641994525
6105,394086.5066190477
6106,765768.4897619049
6107,653210.72
6108,1572190.0
6109,402650.02666666673
6110,2535257.87
6111,410400.19
6112,600682.58
6113,592048.7
6114,988582.99
6115,628946.4033333333
6116,562603.02
6117,1180225.916398925
6118,1409867.27
6119,530716.02
6120,482820.0
6121,1001310.0
6122,739199.5
6123,516776.51
6124,699778.15
6125,350436.81
6126,274027.412084352
6127,391626.26
6128,1399020.8028351408
6129,246925.20068553742
6130,292121.26666666666
6131,400795.9383333333
6132,959981.4071016206
6133,1426485.6842805468
6134,549589.0366666667
6135,672620.87
6136,847252.6353317351
6137,337497.0
6138,206926.6275974026
6139,621729.98
6140,1274850.0
6141,548902.37
6142,1909971.3073593073
6143,580717.6666666667
6144,685751.29
6145,496970.0
6146,386985.38200000004
6147,649135.6993795092
6148,547195.0
6149,422700.71
6150,472869.39
6151,685472.9231728454
6152,524494.3233333334
6153,533742.0
6154,573820.6933333332
6155,907607.3033333332
6156,520231.07166666666
6157,350932.3021978021
6158,2613209.5766666667
6159,629984.79
6160,487377.6666666666
6161,721809.67
6162,951701.11
6163,359517.8033333333
6164,1827170.7478030303
6165,535207.18
6166,502888.32
6167,3303966.46
6168,692861.16
6169,1075860.0129254078
6170,243261.37500000003
6171,1239726.9
6172,220655.13036024428
6173,513864.5
6174,660420.0
6175,602543.88
6176,608320.0
6177,990569.44
6178,503107.4633333334
6179,469598.77
6180,658279.28
6181,2516706.63
6182,905699.49
6183,1200736.92
6184,1109299.82
6185,517750.6342388115
6186,1201540.0
6187,4789851.12
6188,828641.69
6189,333046.5858784271
6190,1138255.0
6191,699680.0
6192,264808.0
6193,768661.0
6194,1463754.5
6195,894525.0
6196,879126.9486190475
6197,970252.9016666664
6198,344473.84
6199,804500.0
6200,1827105.3944458873
6201,923062.41
6202,2093706.2408473191
6203,258601.49999999997
6204,613850.0675
6205,487753.0
6206,440445.88641913637
6207,1430393.9126623378
6208,1321009.61
6209,842358.4
6210,889326.5052218207
6211,286183.71431535436
6212,1348157.31
6213,398917.45
6214,769882.9690151514
6215,380305.47
6216,810880.1082835499
6217,548797.815
6218,906440.9920634922
6219,159585.37301587305
6220,155087.0040916306
6221,556435.3959523811
6222,1706484.89
6223,196345.33333333337
6224,1359414.98
6225,575635.93
6226,289112.5020373655
6227,276709.19
6228,606387.21
6229,239128.77
6230,893839.28
6231,235592.27593677572
6232,1548939.8645454547
6233,416660.50793650793
6234,2636943.35
6235,348804.3466666666
6236,759694.8416666667
6237,2635473.335
6238,217798.00274725282
6239,460349.8033333333
6240,374685.2142857143
6241,1197268.3575607399
6242,672669.24
6243,436271.9
6244,578529.78
6245,1540103.75
6246,918540.0
6247,619241.35
6248,947976.0
6249,1243940.75
6250,760340.6511599427
6251,426628.42
6252,626593.24
6253,1967766.87
6254,1065056.396923077
6255,280017.19
6256,625653.02
6257,1431993.4126984128
6258,2057917.333333334
6259,1107324.74
6260,488050.7927380953
6261,383488.8383333334
6262,2426823.11
6263,1895226.51
6264,252994.05845707067
6265,228921.97
6266,511136.42
6267,1156103.24
6268,758742.5595238094
6269,648361.63
6270,632942.65
6271,303078.41641994525
6272,551230.97
6273,276830.6242953343
6274,469538.54328571423
6275,572443.17
6276,592197.5193027796
6277,609868.3334695416
6278,1392472.07
6279,1865707.53
6280,478229.8766666667
6281,331825.05
6282,579679.55
6283,1202329.98
6284,506885.38
6285,1487662.8
6286,613804.1466666666
6287,548590.97
6288,963626.84
6289,917730.4815140921
6290,1567497.9290773808
6291,2334530.675
6292,416660.50793650793
6293,1090884.25
6294,443356.62335076364
6295,1267240.6933333334
6296,684302.1130217005
6297,352834.12838095234
6298,325700.81666666665
6299,494086.1933333333
6300,1157349.2851731603
6301,546355.1924464427
6302,954565.5
6303,1542347.3
6304,2784112.56
6305,933242.9566666667
6306,516721.14
6307,419666.0
6308,845039.23
6309,674359.9254761904
6310,606333.4961874792
6311,545187.4
6312,1141997.83
6313,334595.6846416803
6314,566123.5
6315,669417.6
6316,1187188.6
6317,489961.96
6318,621137.22
6319,1103996.5
6320,478691.63
6321,264544.57936507935
6322,1713840.0
6323,1852549.72
6324,653856.78
6325,861250.8439346286
6326,572796.89
6327,2006661.86
6328,581441.07
6329,1420875.0
6330,290246.06733333337
6331,626036.222943723
6332,1120933.0026190476
6333,489898.69
6334,1043806.6836190475
6335,468589.68
6336,1302747.1666666667
6337,434326.68333333335
6338,331217.62
6339,437060.84
6340,870955.0377715771
6341,2732953.44
6342,343109.6733333333
6343,890870.2856262237
6344,936253.3333333333
6345,808672.9724125181
6346,1342756.31
6347,575046.4
6348,1011216.5566666665
6349,1487665.1860569983
6350,680765.0
6351,1526583.25
6352,228174.81043650792
6353,1435734.2
6354,1316347.9
6355,455243.7566666667
6356,1015525.86
6357,393785.6497564934
6358,749706.3216666665
6359,1187064.8690909091
6360,827244.1
6361,189675.7976190477
6362,680000.0
6363,388109.04
6364,767686.01
6365,465090.0
6366,374549.0
6367,2021604.77
6368,2142805.0
6369,604355.4421984127
6370,1020781.6
6371,250417.89812676964
6372,916919.56
6373,192738.48796383367
6374,346655.9833333333
6375,460493.9969058719
6376,2301590.49
6377,817989.93
6378,368451.16
6379,360639.38285714283
6380,1220290.92
6381,538613.3233333334
6382,2628057.34
6383,2097571.34
6384,449681.38888888876
6385,298874.3059163059
6386,4344171.44
6387,772538.7749280718
6388,482001.38
6389,2234808.06
6390,448936.65
6391,2411304.07
6392,732854.78
6393,1756149.78
6394,151035.0526140526
6395,462192.9366666667
6396,524662.7619047619
6397,395760.06
6398,592197.5193027796
6399,911039.6372357362
6400,379839.8331428572
6401,462255.9
6402,607646.15
6403,479196.0
6404,489034.05
6405,2431733.97
6406,767090.6833333332
6407,247161.4956709957
6408,380295.23
6409,510056.25333333336
6410,1697317.7
6411,501190.66
6412,1003703.0
6413,492125.48
6414,765193.7
6415,678148.0266526612
6416,285119.51914069266
6417,454218.48333333334
6418,957834.24
6419,1813500.0
6420,2409730.3
6421,147159.7380952381
6422,726774.99
6423,139465.53571428568
6424,666231.76
6425,658255.8
6426,3520212.75
6427,558076.45
6428,310937.26190476195
6429,619984.42
6430,672893.115
6431,455124.62
6432,2361830.0
6433,192354.1666666667
6434,1112698.2317682318
6435,333751.4766666667
6436,616572.33
6437,747380.73
6438,577678.5
6439,445695.84
6440,1172694.48
6441,1517946.82
6442,708015.95
6443,767548.13
6444,1364255.9835339105
6445,2868448.13
6446,1495117.333333333
6447,153204.065
6448,593437.4
6449,1137370.33
6450,398684.23
6451,186031.8317460317
6452,784261.88
6453,1610396.8500000006
6454,450022.34
6455,671490.82
6456,630539.45
6457,749913.5766666667
6458,626891.665
6459,394682.08333333343
6460,2211479.16
6461,449970.4266666667
6462,1090958.55
6463,1060022.641047619
6464,1015116.66
6465,920803.33
6466,682567.0422077923
6467,558436.24
6468,795531.0389610387
6469,1162925.091443687
6470,459632.8728802452
6471,149600.0
6472,220655.13036024428
6473,1165482.77
6474,422810.48
6475,505691.34222222224
6476,989696.97
6477,1553650.0
6478,550600.494595238
6479,1550370.23
6480,194667.56349206352
6481,852262.5000000001
6482,640763.3816666666
6483,195291.75547067315
6484,689185.0
6485,949418.8
6486,335325.16
6487,559281.82
6488,832670.0
6489,339485.66666666674
6490,181135.195140807
6491,1209959.5097619048
6492,437176.0533333333
6493,539648.5
6494,824472.7910238098
6495,487259.1474358974
6496,749917.0
6497,490012.39
6498,545730.0
6499,1640855.07
6500,181333.69047619044
6501,542313.7466666666
6502,554980.0
6503,413704.4590132091
6504,253900.87611235984
6505,437312.0
6506,461657.32
6507,900635.0
6508,308147.3320802005
6509,483041.8406899521
6510,567183.6666666666
6511,505970.3
6512,1256349.86
6513,1413889.5099790767
6514,613965.3420238096
6515,679599.32
6516,230833.15367965365
6517,1233817.9
6518,349679.4011544011
6519,822117.88
6520,714868.96
6521,3243043.2414285713
6522,1622144.47
6523,1232959.9937176025
6524,2008574.25
6525,638285.0
6526,447642.02
6527,631170.0
6528,667399.45
6529,1417178.3928571427
6530,915356.4071614662
6531,201140.62035714285
6532,511290.0
6533,1045361.5
6534,452162.39
6535,607842.0783333334
6536,651760.73
6537,467347.99
6538,2246018.892857143
6539,813675.0
6540,2831550.0
6541,594285.23
6542,922943.74
6543,156069.91
6544,490144.38666666666
6545,234750.4818547466
6546,610270.0555907241
6547,287280.4272261905
6548,627711.4166666666
6549,964931.25
6550,539751.3654401154
6551,1103400.0476190476
6552,485612.75
6553,852469.3133333335
6554,877030.0
6555,272801.19333333336
6556,609358.7000998295
6557,690919.5
6558,927986.67
6559,403486.82
6560,1097715.9453724052
6561,511736.78
6562,620070.4
6563,450552.33
6564,587648.8
6565,450758.67
6566,871266.0562770563
6567,308147.3320802005
6568,498165.78
6569,310530.56
6570,504667.89
6571,1559702.2
6572,430741.48
6573,1015638.34
6574,1031739.98
6575,437600.24
6576,1312761.1
6577,649491.13
6578,205358.67507936503
6579,1742168.6
6580,1101109.831890495
6581,1161978.7
6582,580302.61
6583,152892.13419913422
6584,651151.8033333332
6585,714680.3
6586,591774.73
6587,1006479.554280442
6588,532289.34
6589,561180.4
6590,986420.6275876622
6591,317954.3219047619
6592,760408.4733333333
6593,885919.44
6594,755695.22
6595,816948.96
6596,609995.0
6597,686718.0666666665
6598,280453.50453623215
6599,239048.99666666664
6600,670229.08
6601,913972.15
6602,229240.21033107766
6603,563240.0
6604,308147.3320802005
6605,484962.99
6606,492710.0
6607,583911.6741666667
6608,2509991.53
6609,624486.26
6610,302919.80266166036
6611,2346816.6163192918
6612,1126910.0
6613,183540.0
6614,937745.6666666665
6615,701395.7983333335
6616,847940.0
6617,1063480.5
6618,1263673.25
6619,690007.5
6620,1116528.37
6621,1387878.75
6622,1143565.65
6623,433934.46
6624,139828.6
6625,654206.0733333334
6626,313542.0119047619
6627,532550.34
6628,413789.34
6629,1160358.3866666665
6630,1240582.33
6631,1248081.99
6632,1845650.2
6633,632164.78
6634,933730.0
6635,939213.73
6636,289566.525
6637,840008.43
6638,260410.2184385748
6639,356580.03666666674
6640,625310.0
6641,200429.01298701295
6642,1913697.81
6643,532991.14
6644,836319.36
6645,726166.8333333333
6646,389112.1782619048
6647,699767.84
6648,1328197.05
6649,1254998.18312987
6650,3503474.13
6651,800234.09
6652,538767.2
6653,645313.7
6654,659242.2233333333
6655,732650.476190476
6656,877307.09
6657,822416.7565267379
6658,400138.35
6659,784069.7787767791
6660,220655.13036024428
6661,505046.53
6662,1205092.46
6663,1125935.0
6664,332133.5722222222
6665,1338129.79
6666,862820.0
6667,533676.5000000001
6668,421838.09
6669,3412062.23
6670,392490.06
6671,279647.0
6672,354339.32828282827
6673,359449.975
6674,686210.9652784282
6675,1026192.6830952382
6676,954684.03
6677,681135.0
6678,1120656.12
6679,297420.0
6680,501671.81
6681,2836385.46
6682,788178.18
6683,712141.64
6684,1427958.4266666665
6685,563768.8566666667
6686,1433752.66
6687,323143.8466666666
6688,1615439.08
6689,632920.8466666667
6690,981666.0790739824
6691,394727.2866666666
6692,884335.0
6693,816309.02
6694,455288.4
6695,951220.52
6696,674645.03
6697,1499687.86
6698,277947.3978182899
6699,2051588.3333333337
6700,810351.6666666667
6701,707157.3
6702,435538.82
6703,1134677.72
6704,762927.9166666667
6705,913183.25
6706,1072544.7738095238
6707,722279.9
6708,731489.73
6709,456982.15
6710,259311.06
6711,788500.641754386
6712,285109.4777777777
6713,758635.9200313856
6714,2629626.62
6715,643956.3
6716,983510.35
6717,510734.9
6718,1868300.0
6719,961130.91
6720,712355.53
6721,340163.4711111111
6722,698525.32
6723,686028.12
6724,830793.88
6725,788485.0
6726,414815.0
6727,432284.01200000005
6728,664583.0285238096
6729,1769810.0
6730,426790.15333333326
6731,657417.0
6732,446931.19
6733,334354.48666666663
6734,787862.3954318606
6735,757742.53
6736,678148.0266526612
6737,1113577.0
6738,1872507.04
6739,457518.0326190476
6740,1513966.84
6741,1181774.0396825396
6742,257065.38730158727
6743,600810.0
6744,1118560.66
6745,451736.68
6746,1223816.6316666668
6747,4463922.31
6748,832123.28
6749,2118974.338939394
6750,455888.73
6751,111169.3
6752,399537.40642857144
6753,1116408.88
6754,475948.5
6755,727250.3266666667
6756,226000.91999999995
6757,721518.02
6758,816348.96
6759,805816.0
6760,645993.43
6761,306657.23990385834
6762,2517510.0
6763,720607.79
6764,2209806.14
6765,531447.19
6766,120510.0
6767,3109680.67
6768,1297327.3394660894
6769,1060211.5
6770,1886664.13
6771,2102739.028293651
6772,325939.25
6773,510634.73333333334
6774,910291.94
6775,1734425.0
6776,396778.46666666673
6777,3923700.0
6778,749878.65
6779,266846.8931826507
6780,306587.32
6781,436834.32
6782,1077086.5174603174
6783,1302747.1666666667
6784,1280745.81
6785,385972.2147771819
6786,1803930.1
6787,458855.08
6788,300002.9
6789,1753775.0
6790,368776.0
6791,889326.5052218207
6792,1076733.87
6793,1480037.4
6794,1126843.3333333335
6795,410713.71
6796,1586550.0
6797,902091.035
6798,755185.0
6799,1243482.58
6800,513278.6785714285
6801,930025.8666666667
6802,703243.62
6803,1088313.7
6804,511521.61
6805,1074851.5038406935
6806,460493.9969058719
6807,1340465.0
6808,1351493.2161904762
6809,867025.2
6810,1244646.8055555555
6811,405984.8333333334
6812,2595683.38
6813,2111295.651666667
6814,841810.0
6815,331947.6739491925
6816,365583.87333333335
6817,468975.58
6818,2991981.87
6819,557017.9366666666
6820,718243.41
6821,274027.412084352
6822,1417763.6
6823,1098453.91
6824,477083.13333333336
6825,438604.19
6826,905654.56
6827,641044.8966666666
6828,388671.19
6829,539326.28
6830,233090.19873459876
6831,978504.095
6832,266592.82
6833,334030.0714285714
6834,4011700.92
6835,506227.0
6836,822996.2
6837,2348350.0
6838,564184.03
6839,586430.1166666667
6840,1087495.7173214285
6841,1789637.13
6842,480089.06
6843,354030.3466666666
6844,396544.66
6845,646549.75
6846,2004121.9466666665
6847,646733.3333333334
6848,417293.46
6849,1565022.52
6850,558756.52
6851,570907.06
6852,451696.14
6853,238075.1839156247
6854,154739.96359523808
6855,488843.54
6856,368998.0
6857,2701733.33
6858,2471180.62
6859,1057833.13
6860,600646.005
6861,650833.87
6862,1415938.85
6863,171233.76984126982
6864,459288.21333333326
6865,849117.5
6866,457553.52
6867,837112.0947663445
6868,468127.0
6869,404284.19666666666
6870,511896.81
6871,727534.98
6872,892450.0
6873,393331.0133333333
6874,260410.2184385748
6875,409782.5
6876,145526.44196428574
6877,1264329.95
6878,183132.42105924696
